aX,aY,aZ,gX,gY,gZ
0.251,-0.554,-0.754,-2.441,-8.667,46.082
0.280,-0.575,-0.785,2.258,-4.211,49.011
0.276,-0.601,-0.805,2.319,-3.296,50.171
0.295,-0.663,-0.820,-2.869,-4.089,52.612
0.300,-0.664,-0.815,-7.385,-5.981,53.467
0.308,-0.594,-0.793,-17.456,-10.498,54.993
0.315,-0.562,-0.791,-17.883,-12.024,54.871
0.324,-0.552,-0.774,-16.174,-14.709,54.077
0.355,-0.527,-0.786,-15.320,-13.062,55.298
0.368,-0.510,-0.792,-14.771,-11.780,55.847
0.383,-0.551,-0.798,-12.390,-11.169,57.373
0.396,-0.559,-0.796,-13.428,-11.047,58.655
0.394,-0.536,-0.783,-21.484,-11.475,62.805
0.405,-0.488,-0.797,-24.780,-11.536,61.401
0.439,-0.474,-0.806,-27.222,-14.771,56.702
0.498,-0.467,-0.823,-33.447,-17.883,49.988
0.508,-0.442,-0.848,-36.255,-19.531,48.279
0.517,-0.456,-0.845,-39.612,-26.917,41.199
0.524,-0.466,-0.820,-41.260,-30.518,38.696
0.527,-0.417,-0.799,-45.654,-36.377,37.842
0.523,-0.404,-0.788,-44.678,-38.147,37.170
0.547,-0.438,-0.729,-40.466,-41.565,36.133
0.538,-0.460,-0.698,-40.649,-43.396,39.124
-1.460,-0.625,-1.171,61.523,193.420,-196.045
-1.775,-0.605,-1.310,77.881,163.086,-163.879
-2.140,-0.524,-1.515,144.348,158.386,-121.216
-2.099,-0.599,-1.639,173.828,178.833,-124.146
-1.851,-1.039,-1.895,181.458,216.736,-155.884
-1.754,-1.180,-1.984,156.006,221.497,-167.664
-1.572,-1.332,-2.088,99.792,196.106,-178.955
-1.377,-1.414,-2.202,87.158,165.894,-162.964
-0.743,-1.764,-2.291,78.430,140.381,-149.231
-0.531,-1.919,-2.173,64.209,102.112,-129.089
-0.433,-1.872,-1.636,20.752,16.785,-67.017
-0.505,-1.636,-1.376,-6.165,-31.494,3.296
-0.583,-1.078,-1.061,-5.127,-42.664,27.771
-0.619,-0.682,-0.783,8.545,-60.364,60.120
-0.604,-0.504,-0.671,12.390,-55.725,68.115
-0.498,-0.214,-0.616,16.846,-44.617,76.050
-0.455,-0.121,-0.636,19.226,-37.170,75.623
-0.427,-0.083,-0.669,24.353,-5.981,47.363
-0.392,-0.158,-0.768,17.944,25.024,7.568
-0.338,-0.340,-0.797,8.667,30.151,-3.357
-0.320,-0.413,-0.889,-2.197,31.677,-10.803
-0.309,-0.432,-0.935,-2.563,31.799,-10.132
-0.247,-0.416,-0.978,-0.122,25.330,-4.456
-0.245,-0.406,-0.926,-0.488,11.047,0.732
-0.284,-0.365,-0.896,-1.160,7.019,1.282
-0.331,-0.380,-0.844,-1.099,5.310,-1.709
-0.327,-0.401,-0.854,0.488,7.874,-3.845
-0.278,-0.438,-0.940,2.380,15.686,-5.371
-0.265,-0.452,-0.994,2.197,17.761,-4.395
-0.232,-0.453,-1.083,1.160,14.282,-1.160
-0.225,-0.430,-1.067,-0.122,9.583,0.610
-0.267,-0.412,-0.965,-3.540,-3.601,3.723
-0.295,-0.406,-0.915,-3.906,-6.653,4.639
-0.328,-0.436,-0.842,-0.549,-6.531,4.822
-0.337,-0.458,-0.832,2.808,-3.296,3.906
-0.328,-0.484,-0.829,4.028,-1.038,2.686
-0.308,-0.490,-0.828,3.052,2.075,2.747
-0.308,-0.466,-0.836,2.075,3.784,3.723
-0.306,-0.408,-0.860,0.244,6.592,3.723
-0.304,-0.387,-0.859,-0.305,5.798,3.052
-0.312,-0.376,-0.851,0.183,4.700,3.174
-0.313,-0.382,-0.860,1.892,5.066,3.662
-0.296,-0.408,-0.890,4.639,6.348,3.296
-0.288,-0.417,-0.910,4.883,6.226,2.625
-0.280,-0.424,-0.928,3.784,3.662,2.625
-0.280,-0.428,-0.925,3.723,1.465,2.991
-0.297,-0.445,-0.902,3.540,-1.587,3.845
-0.302,-0.446,-0.891,2.258,-2.380,4.578
-0.300,-0.447,-0.876,1.587,-2.258,4.761
-0.290,-0.433,-0.873,2.441,-1.648,5.310
-0.288,-0.421,-0.874,2.869,-1.770,5.554
-0.288,-0.407,-0.877,2.747,-1.709,5.066
-0.290,-0.407,-0.880,2.686,-1.282,4.395
-0.287,-0.426,-0.884,3.174,-1.404,4.456
-0.291,-0.431,-0.897,2.869,-1.709,4.700
-0.279,-0.456,-0.913,1.953,-2.502,3.784
-0.275,-0.474,-0.916,-0.610,-4.028,3.296
-0.266,-0.479,-0.922,-2.808,-4.639,4.028
-0.268,-0.433,-0.905,-5.859,-7.446,4.822
-0.271,-0.411,-0.887,-7.019,-8.972,5.188
-0.285,-0.389,-0.875,-5.798,-9.705,7.202
-0.277,-0.393,-0.884,-3.967,-8.545,8.118
-0.263,-0.430,-0.905,-3.784,-8.789,8.972
-0.250,-0.444,-0.931,-4.028,-9.949,11.475
-0.243,-0.448,-0.926,-4.089,-11.414,11.841
-0.247,-0.451,-0.911,-4.639,-14.648,14.160
-0.245,-0.436,-0.907,-5.127,-15.625,16.052
-0.238,-0.409,-0.898,-6.165,-17.029,18.250
-0.239,-0.398,-0.898,-7.202,-18.860,18.982
-0.240,-0.404,-0.884,-8.240,-20.203,19.043
-0.245,-0.433,-0.858,-10.742,-21.484,19.165
-0.243,-0.461,-0.855,-13.672,-20.020,21.362
-0.220,-0.486,-0.899,-15.686,-19.653,23.315
-0.207,-0.481,-0.929,-19.348,-22.400,24.475
-0.193,-0.486,-0.929,-20.691,-24.841,23.621
-0.187,-0.498,-0.926,-24.963,-28.931,23.499
-0.182,-0.500,-0.922,-27.649,-31.433,24.597
-0.151,-0.501,-0.907,-31.250,-34.546,26.245
-0.147,-0.504,-0.896,-34.180,-36.621,27.222
-0.179,-0.516,-0.863,-40.161,-38.574,28.442
-0.180,-0.531,-0.842,-44.434,-35.156,29.175
-0.181,-0.535,-0.835,-45.776,-34.058,29.602
-0.168,-0.496,-0.848,-36.621,-32.227,27.405
-0.142,-0.522,-0.848,-26.978,-31.372,25.269
-0.105,-0.601,-0.849,-11.780,-32.349,27.649
-0.089,-0.635,-0.857,-9.033,-33.142,31.799
-0.067,-0.671,-0.872,-12.817,-37.109,38.452
-0.057,-0.680,-0.876,-18.616,-40.466,38.818
-0.046,-0.694,-0.879,-34.058,-49.500,38.635
-0.037,-0.675,-0.861,-48.523,-58.044,39.734
-0.047,-0.662,-0.838,-53.162,-60.730,41.199
-0.048,-0.630,-0.808,-54.077,-60.913,45.715
-0.040,-0.618,-0.794,-48.279,-57.983,46.509
0.015,-0.635,-0.782,-28.992,-49.377,45.837
0.036,-0.656,-0.778,-16.052,-43.396,44.922
0.054,-0.724,-0.772,-14.404,-41.504,44.678
0.097,-0.785,-0.822,-20.508,-38.635,44.800
0.133,-0.787,-0.840,-27.161,-39.734,46.082
0.149,-0.751,-0.798,-36.926,-48.035,49.377
0.154,-0.725,-0.774,-39.246,-52.307,46.997
0.148,-0.691,-0.719,-43.762,-57.129,43.152
0.148,-0.690,-0.692,-46.448,-55.420,36.194
0.168,-0.687,-0.689,-45.532,-52.368,34.119
0.186,-0.682,-0.691,-35.828,-46.326,33.142
0.200,-0.708,-0.688,-29.053,-44.189,36.072
0.228,-0.681,-0.668,-19.409,-41.626,44.373
0.244,-0.644,-0.643,-16.541,-39.978,47.058
0.268,-0.641,-0.619,-12.390,-37.292,46.997
0.288,-0.665,-0.614,-14.893,-33.752,42.664
0.296,-0.664,-0.628,-17.090,-31.738,40.283
0.319,-0.670,-0.668,-18.250,-29.175,36.377
0.329,-0.664,-0.692,-16.296,-29.358,34.912
0.364,-0.661,-0.684,-9.521,-31.677,34.119
0.373,-0.660,-0.667,-7.812,-33.142,34.851
0.385,-0.635,-0.641,-9.033,-35.339,32.166
0.388,-0.639,-0.628,-13.245,-36.987,24.109
0.378,-0.657,-0.592,-15.564,-37.598,20.874
0.370,-0.675,-0.582,-16.418,-34.424,19.226
0.363,-0.707,-0.572,-15.259,-32.654,19.836
-1.662,-0.899,-1.455,100.342,157.776,-193.054
-1.766,-0.804,-1.711,114.441,158.752,-150.696
-2.095,-0.692,-1.442,175.598,131.165,-122.009
-2.377,-0.858,-1.236,206.116,127.808,-126.953
-2.257,-1.294,-1.622,240.967,207.275,-132.874
-1.853,-2.072,-2.434,217.957,257.019,-164.368
-1.007,-2.524,-2.872,181.641,242.371,-164.917
-0.176,-2.852,-3.219,74.097,148.621,-131.958
-0.000,-2.577,-2.805,7.202,68.604,-105.347
-0.463,-1.789,-1.593,-83.191,-65.491,-31.799
-0.676,-1.344,-1.046,-92.224,-96.985,29.602
-0.699,-0.530,-0.461,-56.335,-82.886,50.293
-0.603,-0.264,-0.335,-12.634,-33.752,77.209
-0.308,0.191,-0.282,5.493,-14.221,83.862
-0.115,0.313,-0.549,43.091,19.165,66.345
-0.076,0.247,-0.705,52.185,32.104,49.927
-0.036,0.113,-0.895,41.931,40.405,20.935
-0.056,0.022,-0.938,29.785,36.743,5.371
-0.110,-0.203,-0.944,3.906,29.419,-18.005
-0.127,-0.307,-0.981,-5.310,29.846,-23.376
-0.129,-0.473,-1.025,-14.893,23.437,-25.757
-0.133,-0.525,-1.010,-16.479,15.625,-23.865
-0.148,-0.547,-0.935,-13.916,3.906,-14.648
-0.147,-0.479,-0.910,-4.211,3.540,-2.563
-0.121,-0.469,-0.913,0.977,4.211,0.610
-0.114,-0.418,-0.946,8.118,5.981,3.052
-0.095,-0.400,-0.978,10.132,7.690,2.991
-0.060,-0.420,-1.001,10.681,5.798,1.038
-0.054,-0.437,-1.007,9.399,3.296,0.671
-0.052,-0.468,-1.000,5.005,-0.427,0.305
-0.052,-0.484,-0.992,2.808,-2.319,1.831
-0.068,-0.489,-0.954,-0.427,-5.005,3.662
-0.058,-0.480,-0.948,-0.488,-5.493,7.690
-0.061,-0.444,-0.965,0.427,-6.165,8.362
-0.054,-0.445,-0.961,1.526,-7.690,7.690
-0.059,-0.465,-0.911,1.221,-13.428,7.202
-0.068,-0.468,-0.881,-0.793,-14.648,7.263
-0.091,-0.486,-0.849,-4.150,-12.695,5.920
-0.095,-0.501,-0.851,-4.700,-10.071,5.005
-0.079,-0.511,-0.903,-5.249,-4.395,4.578
-0.061,-0.515,-0.931,-5.249,-2.441,5.249
-0.053,-0.489,-0.953,-4.639,-2.686,7.690
-0.032,-0.446,-0.962,-0.427,-4.822,12.451
-0.042,-0.448,-0.954,1.282,-6.531,13.550
-0.048,-0.456,-0.947,1.526,-6.897,12.756
-0.046,-0.449,-0.960,-1.465,-4.517,9.888
-0.035,-0.441,-0.965,-2.136,-3.723,8.179
-0.014,-0.461,-0.970,-0.854,-3.540,6.897
-0.016,-0.455,-0.971,-0.977,-4.333,7.812
-0.009,-0.438,-0.947,-0.427,-6.592,8.850
-0.006,-0.430,-0.920,-0.305,-7.996,8.606
0.003,-0.395,-0.898,-1.160,-8.606,8.606
-0.004,-0.388,-0.853,-1.526,-10.010,7.568
-0.002,-0.396,-0.851,-0.732,-9.277,6.836
0.007,-0.416,-0.869,1.526,-6.592,5.310
0.002,-0.440,-0.875,2.136,-6.348,3.906
0.012,-0.467,-0.879,1.648,-6.165,3.052
0.011,-0.480,-0.879,0.610,-6.287,3.418
0.007,-0.482,-0.878,-0.366,-6.592,4.578
0.006,-0.471,-0.889,-1.282,-6.897,6.165
0.001,-0.474,-0.893,-1.831,-7.263,6.042
0.010,-0.483,-0.896,-3.296,-7.812,5.127
0.018,-0.487,-0.884,-4.395,-8.240,4.211
0.015,-0.457,-0.869,-7.874,-8.240,5.127
0.024,-0.443,-0.865,-7.446,-8.057,5.798
0.027,-0.446,-0.857,-3.906,-9.399,7.812
0.023,-0.460,-0.880,-2.502,-9.399,10.559
0.031,-0.447,-0.923,-1.526,-10.315,13.794
0.042,-0.453,-0.935,-1.953,-10.681,13.245
0.049,-0.481,-0.953,-4.456,-13.367,10.864
0.047,-0.484,-0.947,-7.263,-14.771,10.132
0.039,-0.476,-0.926,-14.038,-16.907,9.216
0.046,-0.472,-0.922,-17.761,-18.494,8.423
0.057,-0.469,-0.911,-19.165,-19.592,8.484
0.054,-0.467,-0.895,-21.851,-21.851,9.277
0.061,-0.450,-0.881,-21.057,-22.156,10.437
0.074,-0.465,-0.871,-15.442,-21.667,13.916
0.085,-0.473,-0.866,-13.794,-22.095,15.686
0.082,-0.483,-0.854,-14.587,-23.743,17.639
0.085,-0.489,-0.859,-31.250,-23.682,17.700
0.094,-0.494,-0.858,-18.311,-22.888,17.029
0.101,-0.491,-0.856,-21.973,-22.339,16.174
0.108,-0.491,-0.858,-23.926,-22.156,15.625
0.112,-0.480,-0.889,-28.442,-23.010,13.184
0.110,-0.484,-0.892,-29.724,-24.536,11.597
0.112,-0.498,-0.880,-27.527,-28.137,11.841
0.109,-0.516,-0.875,-24.841,-28.687,13.428
0.106,-0.540,-0.872,-20.203,-28.564,16.296
0.109,-0.549,-0.865,-18.188,-28.687,15.442
0.124,-0.588,-0.843,-18.555,-28.137,14.404
0.129,-0.606,-0.827,-23.804,-28.564,12.024
0.130,-0.605,-0.810,-27.405,-28.870,11.292
0.131,-0.609,-0.785,-34.241,-28.809,8.545
0.128,-0.596,-0.781,-41.260,-26.733,5.127
0.130,-0.580,-0.792,-40.161,-24.902,4.761
0.159,-0.595,-0.808,-25.940,-21.606,9.094
0.178,-0.623,-0.804,-16.846,-20.386,13.062
0.199,-0.660,-0.804,-8.606,-19.653,21.667
0.200,-0.663,-0.800,-9.216,-20.508,24.048
0.200,-0.651,-0.762,-14.709,-22.461,23.071
0.215,-0.623,-0.752,-20.264,-21.484,22.339
0.231,-0.600,-0.744,-22.156,-20.630,21.912
0.245,-0.570,-0.721,-24.170,-20.203,21.790
0.253,-0.555,-0.726,-24.048,-19.348,22.156
0.287,-0.538,-0.776,-23.560,-19.714,17.883
0.306,-0.560,-0.795,-24.475,-21.790,13.672
0.313,-0.605,-0.788,-34.912,-29.602,4.700
0.305,-0.599,-0.768,-58.594,-35.461,-3.357
0.279,-0.601,-0.703,-49.805,-35.583,-4.333
0.283,-0.633,-0.643,-39.917,-32.715,-2.258
0.277,-0.668,-0.627,-33.325,-30.029,0.854
0.281,-0.723,-0.598,-26.306,-24.292,6.531
0.291,-0.734,-0.590,-25.391,-21.362,8.484
0.301,-0.714,-0.623,-23.437,-16.968,11.841
0.314,-0.730,-0.637,-18.616,-15.503,14.587
0.346,-0.749,-0.646,-18.005,-16.113,17.334
0.351,-0.721,-0.644,-18.555,-16.968,20.630
0.341,-0.657,-0.603,-17.456,-18.860,25.024
0.339,-0.646,-0.583,-14.954,-18.616,25.574
-1.702,-1.662,-0.650,123.474,53.467,-116.516
-1.797,-1.847,-0.814,121.887,40.771,-95.276
-1.382,-1.535,-1.118,110.352,57.617,-107.178
-1.101,-0.949,-1.214,89.233,69.519,-128.601
-1.118,-0.848,-1.161,90.637,60.669,-132.874
-1.369,-1.469,-1.104,106.995,41.321,-153.076
-1.370,-2.077,-1.114,103.210,47.424,-155.762
-1.153,-2.904,-1.339,48.889,67.505,-132.141
-0.932,-2.968,-1.431,9.827,70.618,-115.295
-0.463,-2.355,-1.271,-36.926,44.373,-67.810
-0.403,-1.830,-1.003,-40.405,17.761,-30.518
-0.432,-0.892,-0.779,-4.211,-7.812,33.875
-0.388,-0.560,-0.688,19.775,-11.230,52.002
-0.339,-0.341,-0.600,49.500,-10.681,48.462
-0.261,-0.434,-0.588,34.851,-12.207,29.846
-0.253,-0.508,-0.548,19.348,-12.756,16.968
-0.264,-0.663,-0.512,-3.662,-4.517,-0.244
-0.294,-0.716,-0.509,-4.639,3.906,-3.845
-0.252,-0.774,-0.529,2.502,11.963,-5.310
-0.252,-0.810,-0.539,8.118,12.817,-4.272
-0.231,-0.838,-0.575,13.489,13.916,-2.380
-0.216,-0.759,-0.596,9.949,14.526,2.258
-0.193,-0.728,-0.598,7.385,14.221,3.357
-0.185,-0.708,-0.606,4.150,15.076,1.465
-0.180,-0.708,-0.633,2.747,16.968,0.977
-0.153,-0.693,-0.733,0.183,18.677,-0.977
-0.151,-0.717,-0.754,-0.610,17.517,-3.601
-0.189,-0.757,-0.740,-3.418,10.132,-5.005
-0.197,-0.738,-0.695,-6.042,4.333,-3.723
-0.203,-0.725,-0.691,-4.700,3.540,-3.113
-0.195,-0.748,-0.663,-1.648,2.380,-1.343
-0.187,-0.748,-0.650,-0.488,2.197,-0.061
-0.198,-0.729,-0.636,1.160,2.258,1.160
-0.199,-0.731,-0.636,2.625,1.770,-0.854
-0.213,-0.755,-0.635,2.991,1.831,-1.770
-0.216,-0.797,-0.633,1.526,3.174,-3.113
-0.219,-0.816,-0.630,0.244,3.662,-3.418
-0.221,-0.840,-0.631,-0.549,5.188,-2.075
-0.227,-0.842,-0.629,0.610,5.310,-0.122
-0.212,-0.824,-0.641,4.700,6.226,3.662
-0.212,-0.810,-0.646,4.150,6.165,4.028
-0.219,-0.761,-0.658,-1.404,3.845,3.418
-0.214,-0.731,-0.660,-3.296,2.319,2.502
-0.228,-0.714,-0.657,-2.625,1.587,1.770
-0.239,-0.717,-0.651,-1.221,2.747,0.244
-0.225,-0.738,-0.688,1.038,4.333,-0.305
-0.204,-0.775,-0.754,3.967,5.066,-0.183
-0.188,-0.791,-0.779,4.578,4.578,0.305
-0.156,-0.769,-0.813,3.784,1.160,2.991
-0.161,-0.750,-0.798,1.892,-2.502,4.333
-0.182,-0.732,-0.730,-2.258,-8.667,3.540
-0.189,-0.739,-0.672,-3.845,-10.254,2.808
-0.188,-0.740,-0.660,-2.930,-9.644,2.869
-0.171,-0.751,-0.670,1.038,-7.141,3.235
-0.165,-0.764,-0.679,2.747,-6.042,3.113
-0.147,-0.796,-0.692,4.150,-5.188,3.357
-0.142,-0.793,-0.695,0.427,-7.080,3.418
-0.146,-0.764,-0.679,-1.587,-7.935,3.418
-0.150,-0.722,-0.652,-2.319,-8.789,3.418
-0.151,-0.713,-0.642,-1.709,-8.667,3.296
-0.145,-0.710,-0.629,0.427,-7.568,2.747
-0.142,-0.710,-0.632,1.404,-6.897,2.808
-0.138,-0.724,-0.641,3.662,-5.554,2.075
-0.145,-0.754,-0.623,3.723,-6.287,1.282
-0.150,-0.759,-0.624,4.028,-5.981,1.709
-0.141,-0.762,-0.632,3.357,-5.493,1.526
-0.135,-0.771,-0.633,2.991,-5.676,1.892
-0.151,-0.752,-0.631,-0.427,-6.165,3.967
-0.148,-0.743,-0.628,-0.671,-5.859,3.906
-0.150,-0.756,-0.623,0.793,-5.249,2.686
-0.150,-0.766,-0.627,1.587,-4.822,2.563
-0.135,-0.755,-0.640,2.136,-4.395,2.930
-0.124,-0.747,-0.639,3.540,-4.456,4.150
-0.125,-0.740,-0.628,3.418,-4.700,4.150
-0.117,-0.726,-0.626,1.770,-4.395,3.296
-0.118,-0.714,-0.625,1.038,-4.211,2.930
-0.114,-0.717,-0.622,2.014,-4.028,2.258
-0.113,-0.726,-0.618,3.113,-3.906,2.258
-0.129,-0.748,-0.615,3.784,-2.869,2.991
-0.128,-0.760,-0.620,2.991,-2.075,1.770
-0.125,-0.765,-0.636,2.197,0.000,1.648
-0.126,-0.771,-0.638,2.563,0.122,1.892
-0.122,-0.768,-0.644,2.563,0.305,2.319
-0.108,-0.750,-0.646,2.441,0.305,2.380
-0.107,-0.738,-0.644,2.747,0.061,2.808
-0.112,-0.720,-0.642,3.906,-0.061,2.808
-0.114,-0.720,-0.644,4.456,0.366,2.869
-0.115,-0.724,-0.655,3.967,0.916,1.892
-0.117,-0.724,-0.662,2.869,1.282,0.916
-0.125,-0.723,-0.666,1.282,0.854,-0.305
-0.130,-0.724,-0.671,1.404,0.610,-0.488
-0.128,-0.728,-0.686,3.540,0.671,-0.305
-0.139,-0.741,-0.683,4.272,-0.977,0.122
-0.139,-0.757,-0.687,4.456,-1.526,-0.244
-0.151,-0.785,-0.683,3.174,-1.831,1.526
-0.166,-0.784,-0.687,1.282,-2.197,2.686
-0.164,-0.779,-0.683,0.061,-2.563,4.395
-0.170,-0.784,-0.678,0.916,-2.869,6.653
-0.188,-0.805,-0.672,1.404,-3.235,7.935
-0.199,-0.819,-0.668,1.160,-3.357,11.475
-0.203,-0.824,-0.673,0.977,-3.113,13.550
-0.207,-0.825,-0.685,1.526,-3.479,18.250
-0.201,-0.826,-0.687,2.136,-3.540,21.423
-0.198,-0.843,-0.694,2.380,-3.296,28.381
-0.204,-0.855,-0.690,1.404,-2.991,31.982
-0.219,-0.864,-0.651,-3.662,-0.732,40.344
-0.237,-0.871,-0.646,-5.859,1.648,45.776
-0.232,-0.820,-0.684,-6.042,6.287,57.190
-0.214,-0.778,-0.728,-3.235,6.165,59.509
-0.133,-0.756,-0.769,6.775,-1.282,51.025
-0.113,-0.775,-0.762,9.705,-4.944,46.509
-0.116,-0.787,-0.731,6.653,-8.606,43.701
-0.118,-0.789,-0.723,0.549,-8.057,40.222
-0.120,-0.801,-0.702,-0.732,-8.240,38.269
-0.129,-0.834,-0.698,-2.625,-8.789,38.818
-0.111,-0.850,-0.729,-2.930,-9.155,41.199
-0.065,-0.839,-0.772,-1.343,-12.512,48.218
-0.043,-0.833,-0.785,-1.099,-19.226,52.979
-0.035,-0.846,-0.784,-3.113,-22.766,54.443
-1.609,-1.264,-1.006,12.451,39.612,-273.376
-1.776,-1.363,-1.313,3.174,58.777,-283.203
-1.498,-1.573,-1.889,68.909,112.061,-255.737
-1.248,-1.736,-2.129,121.399,112.915,-231.873
-0.930,-2.044,-2.090,152.039,41.077,-190.796
-0.992,-2.088,-1.406,75.378,-36.499,-171.814
-1.021,-2.042,-1.045,36.682,-54.443,-165.955
-0.878,-1.953,-0.482,5.432,-54.504,-135.132
-0.717,-1.922,-0.542,10.864,-37.354,-109.375
-0.718,-1.851,-0.366,41.565,-4.456,-38.940
-0.562,-1.548,-0.454,51.453,34.607,11.597
-0.433,-1.291,-0.495,45.593,44.678,39.856
-0.342,-0.760,-0.656,54.443,49.988,86.426
-0.233,-0.615,-0.707,68.604,49.927,91.919
-0.108,-0.513,-0.809,79.895,47.058,81.360
-0.084,-0.501,-0.843,68.787,43.884,69.763
-0.049,-0.406,-0.815,31.860,32.593,39.734
-0.041,-0.381,-0.771,16.296,24.475,25.513
-0.038,-0.413,-0.786,3.296,13.611,7.690
-0.027,-0.463,-0.813,2.808,11.047,3.479
-0.038,-0.555,-0.858,1.892,5.188,1.160
-0.023,-0.620,-0.778,0.061,3.296,2.136
-0.108,-0.581,-0.739,-1.099,1.892,1.038
-0.084,-0.628,-0.706,8.545,13.794,-0.366
-0.075,-0.658,-0.730,16.052,15.564,7.080
-0.071,-0.690,-0.842,26.794,16.968,10.071
-0.058,-0.691,-0.866,26.489,17.639,10.681
-0.028,-0.621,-0.886,15.015,12.451,6.592
-0.024,-0.603,-0.874,9.033,11.169,3.235
-0.029,-0.605,-0.860,3.052,7.385,-1.160
-0.043,-0.625,-0.858,2.380,5.310,-2.197
-0.049,-0.635,-0.855,-0.244,3.540,-2.014
-0.044,-0.627,-0.853,0.000,2.502,-1.404
-0.057,-0.637,-0.841,2.747,0.183,-1.282
-0.094,-0.650,-0.806,1.160,-2.319,-2.014
-0.106,-0.659,-0.779,-0.793,-2.319,-2.686
-0.113,-0.633,-0.769,-4.211,-1.038,-2.991
-0.099,-0.611,-0.766,-3.662,0.122,-2.319
-0.097,-0.611,-0.741,1.526,0.793,-0.244
-0.101,-0.619,-0.737,6.104,5.554,2.197
-0.090,-0.628,-0.772,7.446,7.446,2.930
-0.067,-0.616,-0.800,8.118,8.057,2.380
-0.055,-0.614,-0.818,8.728,8.362,2.441
-0.040,-0.621,-0.833,8.728,6.226,2.197
-0.046,-0.627,-0.829,6.714,4.028,2.075
-0.056,-0.611,-0.796,1.709,1.831,1.404
-0.061,-0.598,-0.797,1.038,2.014,1.160
-0.054,-0.616,-0.824,5.371,4.333,1.404
-0.050,-0.635,-0.843,7.202,4.211,1.709
-0.038,-0.642,-0.875,7.263,2.808,1.709
-0.041,-0.653,-0.867,6.897,0.305,1.221
-0.071,-0.680,-0.828,5.859,-3.540,2.197
-0.079,-0.683,-0.801,4.944,-4.150,2.930
-0.095,-0.635,-0.756,1.526,-3.235,4.883
-0.099,-0.598,-0.749,1.648,-2.136,5.981
-0.092,-0.602,-0.771,7.751,1.038,6.348
-0.079,-0.614,-0.828,10.315,3.296,7.690
-0.057,-0.614,-0.823,8.911,2.380,7.629
-0.058,-0.602,-0.819,4.883,-1.221,7.446
-0.075,-0.560,-0.777,3.174,-2.258,7.385
-0.095,-0.538,-0.743,3.113,-1.282,6.287
-0.088,-0.532,-0.743,3.784,0.916,5.371
-0.078,-0.536,-0.755,4.211,2.258,2.563
-0.046,-0.557,-0.800,3.723,4.272,0.916
-0.037,-0.561,-0.813,2.014,4.028,-1.526
-0.030,-0.568,-0.831,0.916,2.808,-2.563
-0.024,-0.589,-0.836,2.136,1.831,-2.991
-0.036,-0.616,-0.825,1.526,-0.610,-2.014
-0.032,-0.625,-0.820,1.587,-1.160,-0.793
-0.031,-0.622,-0.824,1.953,-1.038,0.305
-0.035,-0.609,-0.821,2.258,-1.953,1.709
-0.036,-0.614,-0.817,2.930,-2.380,1.587
-0.033,-0.611,-0.817,3.784,-2.075,2.258
-0.035,-0.612,-0.818,3.723,-2.014,2.258
-0.035,-0.615,-0.831,3.967,-1.709,1.831
-0.035,-0.614,-0.818,1.160,-3.357,1.526
-0.048,-0.599,-0.802,0.122,-4.150,1.343
-0.058,-0.591,-0.786,-0.549,-3.357,0.244
-0.058,-0.590,-0.781,-1.160,-2.930,0.610
-0.060,-0.593,-0.778,-0.854,-1.709,0.793
-0.059,-0.599,-0.791,-0.916,-0.977,0.854
-0.047,-0.602,-0.792,-1.038,-0.854,0.793
-0.052,-0.602,-0.785,-0.671,-1.648,1.282
-0.057,-0.598,-0.795,-0.549,-0.793,1.709
-0.045,-0.611,-0.808,1.404,-0.488,2.075
-0.047,-0.617,-0.817,2.014,-1.282,3.052
-0.046,-0.629,-0.806,1.465,-2.380,3.296
-0.045,-0.625,-0.804,0.183,-2.441,3.113
-0.056,-0.632,-0.810,-1.221,-3.174,2.991
-0.064,-0.633,-0.791,-3.357,-3.723,3.357
-0.062,-0.631,-0.789,-3.784,-3.418,4.333
-0.053,-0.628,-0.808,-3.723,-2.991,6.653
-0.051,-0.641,-0.818,-3.601,-3.113,8.545
-0.044,-0.661,-0.835,-5.859,-3.967,9.644
-0.035,-0.674,-0.834,-10.925,-7.263,13.123
-0.039,-0.676,-0.835,-13.550,-10.071,15.564
-0.057,-0.665,-0.844,-16.113,-14.526,20.447
-0.062,-0.662,-0.827,-15.991,-15.930,22.095
-0.073,-0.658,-0.800,-14.282,-16.296,26.123
-0.096,-0.637,-0.790,-14.038,-15.503,29.053
-0.099,-0.618,-0.772,-10.864,-11.169,29.114
-0.095,-0.621,-0.765,-8.545,-7.874,28.076
-0.080,-0.627,-0.769,-9.277,-6.470,26.733
-0.059,-0.644,-0.786,-14.648,-6.165,22.217
-0.038,-0.658,-0.812,-17.517,-6.653,20.630
0.012,-0.693,-0.875,-20.569,-11.536,23.621
0.040,-0.729,-0.912,-20.813,-23.499,34.363
0.082,-0.753,-0.908,-22.095,-29.785,41.870
0.090,-0.748,-0.884,-23.315,-38.025,51.819
0.063,-0.737,-0.818,-27.954,-39.246,53.772
0.053,-0.734,-0.785,-30.518,-35.156,51.025
0.057,-0.716,-0.783,-31.982,-32.288,46.204
0.091,-0.706,-0.767,-28.931,-27.039,37.903
0.117,-0.705,-0.769,-25.940,-24.109,35.767
0.149,-0.715,-0.763,-24.597,-24.048,35.217
0.156,-0.768,-0.778,-28.809,-27.283,34.058
0.162,-0.782,-0.778,-31.738,-29.175,34.485
